platform,pool_name,pool_address,date,reserve0,reserve1,weth_reserve,swap_count,total_event_count
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-03-04,2317.7777647568,48520.409947949964,48520.409947949964,159,187
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-03-05,2338.3025113714743,49044.192010335151,49044.192010335151,144,164
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-03-06,2291.2296517447157,46967.226806507839,46967.226806507839,254,281
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-03-07,959.21909171817106,21722.896376759305,21722.896376759305,310,371
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-03-08,1046.6142891254024,22780.932506263842,22780.932506263842,325,378
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-03-09,1150.2172398807206,24064.870638379871,24064.870638379871,151,178
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-03-10,1158.2639952914863,24303.498823661208,24303.498823661208,167,195
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-03-11,1199.6713319829794,24825.311050434895,24825.311050434895,116,149
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-03-12,2903.8699491284087,58953.4113811978,58953.4113811978,105,132
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-03-13,2955.8973208990874,58603.492023107807,58603.492023107807,171,193
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-03-14,2982.4280680083275,58036.421982245818,58036.421982245818,155,184
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-03-15,2834.6600240972716,55015.94623571368,55015.94623571368,92,105
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-03-16,2822.2565282137948,54583.458720784671,54583.458720784671,94,106
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-03-17,2839.7102483901863,54957.466623935921,54957.466623935921,95,115
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-03-18,2808.6720713762484,56691.171665014474,56691.171665014474,265,279
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-03-19,2825.2269264511538,56418.990107371661,56418.990107371661,105,122
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-03-20,2881.4879993072745,55960.140409728847,55960.140409728847,133,156
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-03-21,2642.5461331119368,52568.571260160512,52568.571260160512,97,117
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-03-22,2632.1939611907605,52432.699156752824,52432.699156752824,103,113
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-03-23,2719.1519579571918,54822.140295421843,54822.140295421843,152,166
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-03-24,2772.8208916309513,54031.60291277973,54031.60291277973,156,163
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-03-25,2793.860697733342,55976.801258389489,55976.801258389489,183,196
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-03-26,2576.3030595927326,49992.807813274878,49992.807813274878,127,150
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-03-27,2603.427848788363,49820.405514992475,49820.405514992475,100,112
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-03-28,2610.1944496463516,50532.738925497557,50532.738925497557,106,123
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-03-29,2604.6357008669115,51030.310340082266,51030.310340082266,148,160
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-03-30,2645.5689931498564,50764.12577780211,50764.12577780211,197,212
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-03-31,2685.6326201248185,50533.529299010021,50533.529299010021,142,150
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-04-01,2755.109316475397,51284.689099415431,51284.689099415431,136,147
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-04-02,2810.8995158632697,52120.0855986113,52120.0855986113,239,252
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-04-03,2847.3423794645114,50595.408347374141,50595.408347374141,194,203
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-04-04,2812.0910990641814,51187.55216408569,51187.55216408569,119,130
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-04-05,2846.97803285365,52002.219686890479,52002.219686890479,168,187
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-04-06,2781.3852039900175,54690.340253635724,54690.340253635724,374,387
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-04-07,2392.9165840399687,53448.865163325761,53448.865163325761,380,399
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-04-08,2364.4214425901878,53879.945912635507,53879.945912635507,490,516
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-04-09,2402.5384485238264,52891.839478837952,52891.839478837952,276,296
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-04-10,2446.1172470316565,51149.935972381223,51149.935972381223,246,264
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-04-11,2450.9640586508754,51797.770350941108,51797.770350941108,237,263
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-04-12,2108.2571322292747,42476.168477117928,42476.168477117928,292,311
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-04-13,2139.775863517063,41937.7230350075,41937.7230350075,319,328
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-04-14,2085.6204240932739,40509.371591049676,40509.371591049676,310,326
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-04-15,2057.1373776865439,41208.960007355789,41208.960007355789,574,598
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-04-16,1971.9792746441458,43168.572313968689,43168.572313968689,402,415
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-04-17,2013.5269443060115,42406.807762221142,42406.807762221142,242,257
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-04-18,1896.4446597544766,45084.8223917702,45084.8223917702,515,532
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-04-19,1979.4919205934123,43150.746532941062,43150.746532941062,612,620
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-04-20,2015.5651956891954,42415.726232829133,42415.726232829133,431,439
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-04-21,2069.2282411842943,40045.388623651022,40045.388623651022,256,271
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-04-22,2043.9464256033,38846.159156083653,38846.159156083653,365,379
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-04-23,2081.3560288964136,37952.398568311852,37952.398568311852,252,266
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-04-24,2135.7798103720988,37982.904627518663,37982.904627518663,138,169
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-04-25,2167.9705462071138,37433.02081693706,37433.02081693706,198,226
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-04-26,2141.1782339339352,38251.34943882365,38251.34943882365,288,311
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-04-27,2129.9339092237224,39079.756060724168,39079.756060724168,301,328
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-04-28,2130.3728935953413,37429.196990634111,37429.196990634111,319,346
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-04-29,2166.2149826596615,36825.161436968476,36825.161436968476,193,209
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-04-30,2959.7983674914717,52289.647950801766,52289.647950801766,259,282
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-05-01,3020.2026494467077,51165.787269200569,51165.787269200569,320,345
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-05-02,3062.5873682363917,50242.322934001153,50242.322934001153,280,303
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-05-03,3133.4829253011881,49020.257339329073,49020.257339329073,523,542
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-05-04,3138.3915793177534,48799.3741709956,48799.3741709956,440,455
sushiswap,YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,2021-05-05,3154.6623086669151,48870.815941408291,48870.815941408291,279,290
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-09-09,6781.5690954740012,3468.4537262573594,3468.4537262573594,644,870
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-09-10,4262.0280765154612,1993.4707490628143,1993.4707490628143,488,584
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-09-11,4450.0668965947625,2058.4540933586668,2058.4540933586668,443,544
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-09-12,4591.305160298738,2134.66787702812,2134.66787702812,372,434
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-09-13,26153.61152933853,11776.704879116736,11776.704879116736,386,506
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-09-14,34671.318279926163,15364.071905181359,15364.071905181359,388,599
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-09-15,26086.655533579829,11023.739650492871,11023.739650492871,288,368
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-09-16,20576.357618939903,8631.4160281148452,8631.4160281148452,256,318
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-09-17,5198.52431140188,2122.5351828266093,2122.5351828266093,334,377
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-09-18,9944.2512547181341,3985.7446848619843,3985.7446848619843,405,474
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-09-19,9174.9273963503456,3602.9514254773162,3602.9514254773162,442,560
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-09-20,8774.37194967877,3382.5579959870693,3382.5579959870693,365,434
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-09-21,8416.93194796509,3220.2833682720075,3220.2833682720075,360,402
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-09-22,9421.9018950644422,3935.6737959235443,3935.6737959235443,327,370
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-09-23,9093.6788840287118,3585.505571936405,3585.505571936405,290,346
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-09-24,9827.0839585133617,3922.1551169189443,3922.1551169189443,337,368
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-09-25,9025.0186053370835,3596.4660250373036,3596.4660250373036,286,319
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-09-26,7751.0280151976276,3164.2334269963712,3164.2334269963712,281,304
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-09-27,9130.2455715331671,3545.8962747894107,3545.8962747894107,282,316
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-09-28,9401.6484719684158,3461.1853146592584,3461.1853146592584,315,341
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-09-29,8698.669407231193,3220.4154564634255,3220.4154564634255,227,279
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-09-30,8524.521061972735,3138.8903951404518,3138.8903951404518,200,241
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-10-01,8362.623133590123,3041.2752691587152,3041.2752691587152,240,264
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-10-02,8510.4930864719281,2995.5079786341171,2995.5079786341171,301,324
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-10-03,10493.217908611652,3697.0415959177676,3697.0415959177676,226,257
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-10-04,10420.809541524095,3562.629074315254,3562.629074315254,212,231
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-10-05,11331.399861979027,3934.4881860174842,3934.4881860174842,272,298
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-10-06,11720.866853170322,3619.00647847121,3619.00647847121,361,380
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-10-07,9793.2163257733482,3178.0407079367747,3178.0407079367747,382,428
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-10-08,11527.251808350593,3531.958286686242,3531.958286686242,366,400
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-10-09,11928.954405626613,3768.5745239350031,3768.5745239350031,449,469
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-10-10,11150.810224851472,3427.251002046029,3427.251002046029,308,340
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-10-11,10901.045204250076,3344.3243344408047,3344.3243344408047,329,339
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-10-12,9844.8420894238534,2977.7821484751225,2977.7821484751225,266,278
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-10-13,9570.39518537692,2845.1647146701894,2845.1647146701894,256,274
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-10-14,9655.9921751141828,2742.0787816567627,2742.0787816567627,270,290
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-10-15,9066.988419819445,2580.8967880015075,2580.8967880015075,219,228
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-10-16,7377.0633188576085,2076.419369710884,2076.419369710884,274,289
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-10-17,7617.4811489085059,2122.7219062260087,2122.7219062260087,233,248
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-10-18,7599.0990215078937,2095.6439236441834,2095.6439236441834,282,292
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-10-19,7990.7988257688212,2156.0956897090423,2156.0956897090423,272,285
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-10-20,7896.6445239994982,2027.765913206089,2027.765913206089,328,341
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-10-21,7953.7003033570218,1922.6202225928093,1922.6202225928093,246,255
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-10-22,7832.6903335206707,1924.4284868500449,1924.4284868500449,293,299
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-10-23,7781.9625968056671,1960.3357844415002,1960.3357844415002,239,250
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-10-24,8184.5639818253794,2086.1923866350057,2086.1923866350057,267,284
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-10-25,8018.3889627078224,1999.9581431909473,1999.9581431909473,287,301
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-10-26,8217.330520938418,2094.5119206783,2094.5119206783,231,240
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-10-27,7786.5357906807976,2111.4647818355793,2111.4647818355793,474,495
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-10-28,7804.2590983981017,2175.734174733444,2175.734174733444,611,655
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-10-29,8472.5530576003966,2123.387028444979,2123.387028444979,522,588
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-10-30,8447.4937064307214,2041.7141888504814,2041.7141888504814,395,406
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-10-31,10212.272281646221,2390.1239626512775,2390.1239626512775,363,382
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-11-01,8654.0613572615312,2062.8603574707986,2062.8603574707986,269,282
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-11-02,8795.2591008982872,2083.8033944998151,2083.8033944998151,252,263
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-11-03,8976.4013682748573,2016.0698077890347,2016.0698077890347,411,425
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-11-04,9540.9541552124447,2095.4600391912209,2095.4600391912209,340,349
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-11-05,9632.3193343505245,2107.7679272221494,2107.7679272221494,325,334
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-11-06,9820.5702081385771,2069.6756686392914,2069.6756686392914,350,354
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-11-07,8253.8726324480522,1759.6524783677405,1759.6524783677405,506,518
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-11-08,8247.2473990548933,1762.4961803257927,1762.4961803257927,427,430
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-11-09,8279.8963679872049,1763.8411906165463,1763.8411906165463,315,324
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-11-10,7688.5279211142479,1759.7817740838991,1759.7817740838991,471,482
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-11-11,7816.8571630903634,1739.3954481456308,1739.3954481456308,510,524
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-11-12,7492.6137325440395,1689.6437393913632,1689.6437393913632,265,279
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-11-13,7276.8865109868666,1788.7068722680085,1788.7068722680085,415,430
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-11-14,7546.6703513444354,1989.5260448605513,1989.5260448605513,639,654
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-11-15,7761.2500927631818,2070.0834971369768,2070.0834971369768,664,672
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-11-16,7875.481750889503,2057.8308920541149,2057.8308920541149,394,413
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-11-17,8006.6823467449167,2026.1234540387611,2026.1234540387611,327,339
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-11-18,8308.0118137559857,1971.7379305938312,1971.7379305938312,316,342
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-11-19,8271.7767956609259,1987.8631189221576,1987.8631189221576,406,419
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-11-20,8447.7985288819327,1934.0974929648071,1934.0974929648071,365,377
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-11-21,8456.8500033502369,1969.5375583170448,1969.5375583170448,357,370
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-11-22,8803.4266113997655,1842.327295810107,1842.327295810107,281,295
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-11-23,9539.6520018496049,1953.7015756630815,1953.7015756630815,253,265
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-11-24,17714.932195161193,3724.6610811912606,3724.6610811912606,301,346
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-11-25,15187.402815397711,3297.2960046866042,3297.2960046866042,445,470
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-11-26,15950.306980661151,3269.3212390075132,3269.3212390075132,335,350
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-11-27,13656.886919036415,2747.3141024608076,2747.3141024608076,300,309
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-11-28,15759.402576534974,3157.714054251122,3157.714054251122,280,287
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-11-29,16074.974909384562,3093.1750404559448,3093.1750404559448,332,338
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-11-30,13431.510323620103,2448.577907639406,2448.577907639406,210,215
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-12-01,13407.844042535771,2400.174069357663,2400.174069357663,271,280
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-12-02,10777.80503155324,2051.407465643686,2051.407465643686,797,805
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-12-03,10097.283737598187,2169.1525851129941,2169.1525851129941,573,580
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-12-04,8441.8494403593741,1874.3293626562549,1874.3293626562549,696,704
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-12-05,9924.6297115839789,2370.5550545613996,2370.5550545613996,505,532
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-12-06,10296.258561202583,2326.9391910223458,2326.9391910223458,416,432
uniswap,COMP-WETH,0xcffdded873554f362ac02f8fb1f02e5ada10516f,2020-12-07,9743.9873300127911,2467.3373605789907,2467.3373605789907,451,453
